Journey_ID,Date,Time,Hour,Day_Name,Month,Month_Number,Season,ISO_Week,Origin_Area,Destination_Area,Origin_Station,Destination_Station,Route_ID,Transport_Mode,Passenger_Count,Delay_Minutes,Scheduled_Trips,Completed_Trips,Service_Frequency_Min,Distance_Km,Average_Speed_Kmh,Capacity,Occupancy_Rate,Service_Reliability_Pct,Satisfaction_Score,CO2_Baseline_Car_kg,CO2_Actual_kg,CO2_Reduction_kg,On_Time_Status,Peak_Period,Weather,Incident_Type,Accessibility_Score
J003132,2025-04-07,19:40,19,Monday,April,4,Spring,15,Central,East,Museum District,East Gate,B05,Bus,79,2.7,4,4,15,9.5,29.4,73,1.0822,95.14,4.5,128.34,63.79,64.54,On Time,Peak,Clear,,78
J003133,2025-01-08,10:30,10,Wednesday,January,1,Winter,2,South,West,South Market,Expo Centre,B04,Bus,58,3.5,5,5,12,19.4,28.1,69,0.8406,93.7,4.5,192.41,95.64,96.77,On Time,Interpeak,Cloudy,,78
J003134,2025-07-06,13:45,13,Sunday,July,7,Summer,27,Central,West,Old Town,Hilltop,T1,Tram,133,5.6,7,7,9,19.5,22.3,238,0.5588,89.92,4.1,443.49,90.77,352.72,Delayed,Interpeak,Cloudy,,91
J003135,2025-06-23,07:40,7,Monday,June,6,Summer,26,North,South,Tech Campus,Greenfield,M3,Metro,907,3.2,9,9,7,29.5,42.9,873,1.0389,94.24,4.5,4575.36,749.18,3826.18,On Time,Peak,Cloudy,,90
J003136,2025-01-20,09:05,9,Monday,January,1,Winter,4,East,South,Lakeview,Industrial South,T3,Tram,279,2.5,5,5,12,19.7,24.1,258,1.0814,95.5,4.6,939.87,192.37,747.5,On Time,Peak,Clear,,87
J003137,2025-02-26,19:55,19,Wednesday,February,2,Winter,9,East,Central,Innovation Hub,Central Square,R1,Commuter Rail,499,5.9,3,3,23,22.8,47.3,596,0.8372,89.38,4.1,1945.5,364.07,1581.43,Delayed,Peak,Rain,,83
J003138,2025-09-15,16:00,16,Monday,September,9,Autumn,38,Central,South,Museum District,Stadium,B06,Bus,55,2.9,6,6,10,17.6,29.6,61,0.9016,94.78,4.2,165.53,82.28,83.25,On Time,Peak,Clear,,78
J003139,2025-06-14,17:15,17,Saturday,June,6,Summer,24,East,West,Lakeview,West End,B03,Bus,74,5.0,7,7,9,17.5,23.5,78,0.9487,91.0,4.2,221.45,110.08,111.37,On Time,Peak,Cloudy,,78
J003140,2025-07-14,10:45,10,Monday,July,7,Summer,29,North,East,University,East Gate,T2,Tram,141,3.8,9,9,7,18.5,29.2,162,0.8704,93.16,4.1,446.05,91.3,354.76,On Time,Interpeak,Clear,,95
J003141,2025-04-30,17:40,17,Wednesday,April,4,Spring,18,East,Central,Harbour East,Museum District,R1,Commuter Rail,567,3.4,2,2,30,36.2,53.0,773,0.7335,93.88,4.3,3509.84,656.81,2853.03,On Time,Peak,Clear,,91
J003142,2025-09-29,09:10,9,Monday,September,9,Autumn,40,South,Central,Stadium,Museum District,C4,Bike Share,25,15.4,20,20,3,3.8,14.2,23,1.087,72.28,2.8,16.25,0.0,16.25,Delayed,Peak,Clear,Signal Failure,63
J003143,2025-01-05,19:20,19,Sunday,January,1,Winter,1,West,South,Expo Centre,Stadium,M4,Metro,569,5.8,8,8,8,24.7,36.7,702,0.8105,89.56,4.1,2403.29,393.52,2009.76,Delayed,Peak,Rain,,88
J003144,2025-05-01,10:45,10,Thursday,May,5,Spring,18,North,South,North Park,Industrial South,B02,Bus,95,0.4,9,9,7,22.6,26.9,77,1.2338,99.28,4.5,367.14,182.5,184.64,On Time,Interpeak,Cloudy,,87
J003145,2025-10-02,05:20,5,Thursday,October,10,Autumn,40,East,South,Harbour East,Greenfield,C2,Bike Share,20,6.3,20,20,3,4.7,15.5,23,0.8696,88.66,4.2,16.07,0.0,16.07,Delayed,Off-Peak,Clear,Traffic,55
J003146,2025-02-12,15:55,15,Wednesday,February,2,Winter,7,West,North,Expo Centre,Riverside North,B03,Bus,50,2.1,5,5,11,22.2,20.8,59,0.8475,96.22,4.4,189.81,94.35,95.46,On Time,Interpeak,Clear,,87
J003147,2025-06-25,15:55,15,Wednesday,June,6,Summer,26,East,North,Innovation Hub,Riverside North,M2,Metro,469,1.1,12,12,5,11.2,36.5,755,0.6212,98.02,4.4,898.23,147.08,751.15,On Time,Interpeak,Clear,,82
J003148,2025-11-08,08:55,8,Saturday,November,11,Autumn,45,West,South,Airport,South Market,T2,Tram,223,5.2,5,5,13,6.5,24.0,243,0.9177,90.64,4.3,247.86,50.73,197.13,Delayed,Peak,Cloudy,,91
J003149,2025-06-19,22:15,22,Thursday,June,6,Summer,25,East,West,East Gate,Hilltop,B06,Bus,62,5.0,4,4,15,16.5,26.1,75,0.8267,91.0,4.4,174.93,86.96,87.98,On Time,Off-Peak,Clear,,76
J003150,2025-07-05,16:00,16,Saturday,July,7,Summer,27,East,North,Innovation Hub,University,M3,Metro,528,3.8,20,20,3,8.8,42.5,860,0.614,93.16,4.3,794.53,130.1,664.44,On Time,Peak,Clear,,83
J003151,2025-02-27,14:10,14,Thursday,February,2,Winter,9,South,Central,Stadium,City Hall,M4,Metro,316,0.5,8,8,8,29.3,41.3,770,0.4104,99.1,4.7,1583.25,259.25,1324.01,On Time,Interpeak,Clear,,83
J003152,2025-07-24,15:45,15,Thursday,July,7,Summer,30,South,Central,South Market,Old Town,T2,Tram,136,4.4,4,4,15,13.0,31.1,171,0.7953,92.08,4.3,302.33,61.88,240.45,On Time,Interpeak,Rain,,97
J003153,2025-11-27,09:00,9,Thursday,November,11,Autumn,48,Central,South,City Hall,Stadium,T1,Tram,142,3.5,7,7,9,10.1,23.8,168,0.8452,93.7,4.7,245.25,50.2,195.05,On Time,Peak,Rain,,87
J003154,2025-02-01,19:50,19,Saturday,February,2,Winter,5,South,West,South Market,Hilltop,M4,Metro,468,13.5,15,15,4,12.7,28.1,762,0.6142,75.7,3.2,1016.36,166.42,849.93,Delayed,Peak,Clear,Staff Shortage,85
J003155,2025-09-25,10:10,10,Thursday,September,9,Autumn,39,West,South,Airport,South Market,B04,Bus,66,4.1,8,8,8,11.3,28.6,79,0.8354,92.62,4.4,127.53,63.39,64.14,On Time,Interpeak,Rain,,88
J003156,2025-12-25,09:40,9,Thursday,December,12,Winter,52,West,East,Hilltop,East Gate,R3,Commuter Rail,279,2.0,4,4,17,18.6,66.1,758,0.3681,96.4,4.6,887.39,166.06,721.33,On Time,Peak,Rain,,84
J003157,2025-07-09,11:55,11,Wednesday,July,7,Summer,28,South,North,Greenfield,Riverside North,R1,Commuter Rail,410,5.6,4,4,15,38.0,47.5,788,0.5203,89.92,4.6,2664.18,498.56,2165.62,Delayed,Interpeak,Clear,,92
J003158,2025-05-08,17:50,17,Thursday,May,5,Spring,19,South,North,Stadium,North Park,M4,Metro,580,2.4,10,10,6,27.6,38.9,888,0.6532,95.68,4.4,2737.37,448.22,2289.14,On Time,Peak,Clear,,88
J003159,2025-01-15,16:20,16,Wednesday,January,1,Winter,3,South,West,Greenfield,Airport,R3,Commuter Rail,387,3.5,5,5,13,25.3,72.5,673,0.575,93.7,4.1,1674.28,313.32,1360.96,On Time,Peak,Clear,,89
J003160,2025-01-07,13:10,13,Tuesday,January,1,Winter,2,East,Central,Lakeview,Central Square,M2,Metro,463,2.6,20,20,3,28.4,38.2,602,0.7691,95.32,4.7,2248.51,368.18,1880.34,On Time,Interpeak,Rain,,85
J003161,2025-09-23,16:20,16,Tuesday,September,9,Autumn,39,Central,West,City Hall,Expo Centre,R2,Commuter Rail,585,9.6,2,2,28,49.0,59.7,566,1.0336,82.72,3.7,4901.72,917.28,3984.44,Delayed,Peak,Snow,,80
J003162,2025-10-10,06:45,6,Friday,October,10,Autumn,41,East,West,Harbour East,Airport,T3,Tram,91,0.6,9,9,7,10.3,27.6,230,0.3957,98.92,4.5,160.28,32.81,127.47,On Time,Off-Peak,Clear,,97
J003163,2025-04-04,18:40,18,Friday,April,4,Spring,14,North,West,Riverside North,West End,M2,Metro,548,3.6,6,6,10,22.3,42.9,896,0.6116,93.52,4.4,2089.69,342.17,1747.52,On Time,Peak,Clear,,94
J003164,2025-04-11,14:10,14,Friday,April,4,Spring,15,South,East,Industrial South,East Gate,M4,Metro,609,1.0,15,14,4,11.3,39.8,802,0.7594,91.2,4.7,1176.77,192.69,984.08,On Time,Interpeak,Cloudy,,82
J003165,2025-10-31,17:05,17,Friday,October,10,Autumn,44,North,East,University,Harbour East,T1,Tram,196,3.2,5,5,13,6.9,21.0,204,0.9608,94.24,4.2,231.26,47.33,183.93,On Time,Peak,Clear,,87
J003166,2025-03-04,09:45,9,Tuesday,March,3,Spring,10,South,North,Greenfield,University,R1,Commuter Rail,671,3.7,4,4,16,33.8,69.7,544,1.2335,93.34,4.1,3878.25,725.75,3152.49,On Time,Peak,Rain,,89
J003167,2025-05-19,07:40,7,Monday,May,5,Spring,21,West,East,Hilltop,East Gate,B05,Bus,55,2.3,5,5,12,22.7,28.7,59,0.9322,95.86,4.7,213.49,106.12,107.37,On Time,Peak,Clear,,78
J003168,2025-03-28,07:45,7,Friday,March,3,Spring,13,West,South,Airport,Industrial South,T1,Tram,170,6.5,10,10,6,10.9,21.6,175,0.9714,88.3,4.0,316.86,64.86,252.01,Delayed,Peak,Rain,,89
J003169,2025-03-22,14:45,14,Saturday,March,3,Spring,12,West,South,Expo Centre,South Market,C1,Bike Share,26,1.2,30,30,2,5.7,10.9,30,0.8667,97.84,4.5,25.34,0.0,25.34,On Time,Interpeak,Cloudy,,56
J003170,2025-01-29,10:45,10,Wednesday,January,1,Winter,5,North,West,Tech Campus,Airport,B02,Bus,103,4.1,9,9,7,12.4,22.8,84,1.2262,92.62,3.7,218.4,108.56,109.84,On Time,Interpeak,Heatwave,,79
J003171,2025-08-08,16:10,16,Friday,August,8,Summer,32,East,Central,Harbour East,City Hall,B05,Bus,78,8.6,4,4,17,15.3,24.9,70,1.1143,84.52,3.5,204.07,101.44,102.63,Delayed,Peak,Clear,,88
J003172,2025-09-30,06:50,6,Tuesday,September,9,Autumn,40,West,Central,Airport,City Hall,S3,Shared Shuttle,11,3.1,5,5,12,17.7,26.2,10,1.1,94.42,4.4,33.29,10.17,23.12,On Time,Off-Peak,Heatwave,,71
J003173,2025-01-01,19:05,19,Wednesday,January,1,Winter,1,North,West,Tech Campus,West End,R1,Commuter Rail,384,0.7,2,2,25,20.3,64.9,541,0.7098,98.74,4.9,1332.98,249.45,1083.53,On Time,Peak,Cloudy,,87
J003174,2025-10-04,18:55,18,Saturday,October,10,Autumn,40,North,West,Riverside North,Hilltop,T1,Tram,123,16.4,6,6,10,8.4,20.5,208,0.5913,70.48,3.1,176.68,36.16,140.52,Delayed,Peak,Heavy Rain,Roadworks,91
J003175,2025-03-12,19:00,19,Wednesday,March,3,Spring,11,North,South,North Park,South Market,B04,Bus,53,10.3,8,8,8,18.2,21.0,56,0.9464,81.46,4.0,164.95,81.99,82.96,Delayed,Peak,Cloudy,,81
J003176,2025-01-18,20:20,20,Saturday,January,1,Winter,3,North,West,Tech Campus,Hilltop,R3,Commuter Rail,146,7.0,2,2,29,38.9,73.0,512,0.2852,87.4,4.5,971.18,181.74,789.44,Delayed,Off-Peak,Rain,,90
J003177,2025-07-20,16:50,16,Sunday,July,7,Summer,29,West,North,Hilltop,University,C4,Bike Share,26,0.0,8,8,8,4.7,12.2,25,1.04,100.0,4.3,20.9,0.0,20.9,On Time,Peak,Rain,,61
J003178,2025-03-15,08:10,8,Saturday,March,3,Spring,11,East,West,Lakeview,West End,B06,Bus,70,13.0,5,5,12,20.6,17.8,80,0.875,76.6,3.7,246.58,122.57,124.01,Delayed,Peak,Rain,,84
J003179,2025-12-19,13:00,13,Friday,December,12,Winter,51,East,West,Innovation Hub,Airport,M4,Metro,485,4.2,15,15,4,12.9,43.2,849,0.5713,92.44,4.7,1069.86,175.18,894.68,On Time,Interpeak,Heatwave,,83
J003180,2025-12-28,08:15,8,Sunday,December,12,Winter,52,South,North,Greenfield,North Park,T2,Tram,89,8.0,9,9,7,18.4,30.1,236,0.3771,85.6,4.1,280.03,57.32,222.71,Delayed,Peak,Clear,,94
J003181,2025-09-06,14:10,14,Saturday,September,9,Autumn,36,East,North,Lakeview,North Park,R3,Commuter Rail,189,5.2,3,3,18,46.5,62.0,450,0.42,90.64,4.1,1502.83,281.23,1221.6,Delayed,Interpeak,Clear,,88
J003182,2025-01-22,18:00,18,Wednesday,January,1,Winter,4,North,West,North Park,Hilltop,M4,Metro,750,10.5,10,10,6,31.2,27.0,817,0.918,81.1,3.8,4001.4,655.2,3346.2,Delayed,Peak,Clear,Traffic,92
J003183,2025-05-23,19:50,19,Friday,May,5,Spring,21,South,North,Stadium,University,T1,Tram,178,2.2,5,5,11,12.5,21.1,194,0.9175,96.04,4.6,380.48,77.88,302.6,On Time,Peak,Heatwave,,91
J003184,2025-11-21,21:00,21,Friday,November,11,Autumn,47,West,East,Hilltop,East Gate,B02,Bus,86,3.6,4,4,17,17.3,28.8,84,1.0238,93.52,4.1,254.41,126.46,127.95,On Time,Off-Peak,Cloudy,,80
J003185,2025-01-09,15:10,15,Thursday,January,1,Winter,2,Central,West,City Hall,Expo Centre,M4,Metro,449,2.3,10,10,6,13.0,42.3,742,0.6051,95.86,4.4,998.13,163.44,834.69,On Time,Interpeak,Clear,,82
J003186,2025-07-19,09:05,9,Saturday,July,7,Summer,29,East,North,East Gate,North Park,M4,Metro,733,28.1,7,7,9,10.5,30.2,648,1.1312,49.42,2.1,1316.1,215.5,1100.6,Delayed,Peak,Rain,Signal Failure,87
J003187,2025-03-21,18:15,18,Friday,March,3,Spring,12,Central,West,Museum District,Hilltop,R1,Commuter Rail,503,7.2,3,3,20,32.4,57.5,621,0.81,87.04,4.0,2786.82,521.51,2265.31,Delayed,Peak,Clear,,85
J003188,2025-10-16,12:10,12,Thursday,October,10,Autumn,42,North,South,University,Greenfield,R2,Commuter Rail,264,5.6,4,4,17,44.0,67.6,790,0.3342,89.92,4.7,1986.34,371.71,1614.62,Delayed,Interpeak,Rain,,84
J003189,2025-07-01,17:55,17,Tuesday,July,7,Summer,27,South,West,Greenfield,Expo Centre,B06,Bus,71,9.2,6,6,10,6.3,25.9,68,1.0441,83.44,3.7,76.49,38.02,38.47,Delayed,Peak,Rain,,80
J003190,2025-10-03,19:45,19,Friday,October,10,Autumn,40,West,Central,Hilltop,Central Square,C4,Bike Share,31,5.9,12,12,5,1.6,13.1,34,0.9118,89.38,3.9,8.48,0.0,8.48,Delayed,Peak,Heatwave,,64
J003191,2025-03-08,15:50,15,Saturday,March,3,Spring,10,East,South,Lakeview,Industrial South,T1,Tram,146,3.1,4,4,14,7.3,25.6,254,0.5748,94.42,4.7,182.25,37.3,144.95,On Time,Interpeak,Clear,,89
J003192,2025-06-03,12:20,12,Tuesday,June,6,Summer,23,Central,East,City Hall,Harbour East,T1,Tram,207,31.6,4,4,14,19.2,26.5,234,0.8846,43.12,2.0,679.62,139.1,540.52,Delayed,Interpeak,Snow,Signal Failure,92
J003193,2025-08-23,10:40,10,Saturday,August,8,Summer,34,South,West,South Market,West End,T1,Tram,71,4.1,7,7,9,13.5,27.8,241,0.2946,92.62,4.5,163.9,33.55,130.36,On Time,Interpeak,Rain,,97
J003194,2025-12-16,11:00,11,Tuesday,December,12,Winter,51,North,South,North Park,South Market,M3,Metro,386,2.8,10,10,6,14.9,39.2,874,0.4416,94.96,4.2,983.49,161.04,822.45,On Time,Interpeak,Cloudy,,92
J003195,2025-12-23,13:45,13,Tuesday,December,12,Winter,52,Central,West,Museum District,West End,M1,Metro,409,2.4,15,15,4,16.2,46.4,638,0.6411,95.68,4.5,1133.01,185.52,947.49,On Time,Interpeak,Clear,,83
J003196,2025-05-13,22:20,22,Tuesday,May,5,Spring,20,South,North,Stadium,Tech Campus,B05,Bus,60,6.4,7,7,9,13.1,22.0,65,0.9231,88.48,4.1,134.41,66.81,67.6,Delayed,Off-Peak,Heatwave,,84
J003197,2025-10-06,19:10,19,Monday,October,10,Autumn,41,North,West,University,Airport,C3,Bike Share,17,2.4,10,10,6,7.3,13.6,18,0.9444,95.68,4.6,21.22,0.0,21.22,On Time,Peak,Rain,,58
J003198,2025-09-07,23:00,23,Sunday,September,9,Autumn,36,East,Central,Innovation Hub,Museum District,C1,Bike Share,26,0.0,20,20,3,6.4,17.1,35,0.7429,100.0,4.6,28.45,0.0,28.45,On Time,Off-Peak,Clear,,62
J003199,2025-09-19,12:05,12,Friday,September,9,Autumn,38,Central,East,Museum District,Innovation Hub,T2,Tram,118,3.3,5,5,11,17.5,25.5,248,0.4758,94.06,4.6,353.12,72.28,280.84,On Time,Interpeak,Clear,,90
J003200,2025-09-13,12:05,12,Saturday,September,9,Autumn,37,South,West,Industrial South,Hilltop,M2,Metro,313,1.3,15,15,4,18.7,45.3,602,0.5199,97.66,4.8,1000.88,163.89,836.99,On Time,Interpeak,Cloudy,,86
J003201,2025-12-10,14:05,14,Wednesday,December,12,Winter,50,North,East,University,Lakeview,B03,Bus,85,7.4,3,3,18,17.6,18.7,71,1.1972,86.68,3.8,255.82,127.16,128.66,Delayed,Interpeak,Clear,,83
J003202,2025-06-06,17:05,17,Friday,June,6,Summer,23,East,South,Innovation Hub,South Market,B01,Bus,69,3.0,4,4,17,20.7,23.3,76,0.9079,94.6,4.6,244.24,121.41,122.83,On Time,Peak,Clear,,82
J003203,2025-05-17,09:45,9,Saturday,May,5,Spring,20,South,North,Industrial South,Riverside North,M3,Metro,293,2.6,20,20,3,10.0,32.7,892,0.3285,95.32,4.7,501.03,82.04,418.99,On Time,Peak,Clear,,86
J003204,2025-10-15,17:15,17,Wednesday,October,10,Autumn,42,Central,West,Old Town,Hilltop,C3,Bike Share,37,1.1,20,20,3,4.6,15.4,30,1.2333,98.02,3.9,29.1,0.0,29.1,On Time,Peak,Cloudy,,56
J003205,2025-11-07,17:45,17,Friday,November,11,Autumn,45,East,South,East Gate,Stadium,B06,Bus,80,4.3,3,3,18,19.1,28.6,80,1.0,92.26,4.2,261.29,129.88,131.41,On Time,Peak,Clear,,84
J003206,2025-07-14,10:45,10,Monday,July,7,Summer,29,North,South,University,Industrial South,M3,Metro,401,0.8,9,9,7,24.5,44.2,505,0.7941,98.56,4.7,1679.99,275.09,1404.9,On Time,Interpeak,Rain,,84
J003207,2025-10-19,17:00,17,Sunday,October,10,Autumn,42,West,North,West End,University,M1,Metro,394,6.1,8,8,8,21.9,34.1,606,0.6502,89.02,4.0,1475.49,241.6,1233.89,Delayed,Peak,Cloudy,,92
J003208,2025-05-16,18:40,18,Friday,May,5,Spring,20,Central,East,Central Square,Lakeview,R2,Commuter Rail,407,12.1,3,3,22,42.3,62.1,587,0.6934,78.22,3.3,2943.95,550.92,2393.04,Delayed,Peak,Clear,Traffic,91
J003209,2025-05-12,14:10,14,Monday,May,5,Spring,20,Central,East,Central Square,Harbour East,T1,Tram,172,0.9,7,7,9,6.6,20.9,220,0.7818,98.38,4.9,194.12,39.73,154.39,On Time,Interpeak,Cloudy,,90
J003210,2025-07-27,20:15,20,Sunday,July,7,Summer,30,East,Central,Innovation Hub,City Hall,S3,Shared Shuttle,1,5.0,7,7,9,17.4,27.5,10,0.1,91.0,4.3,2.98,1.2,1.78,On Time,Off-Peak,Clear,,76
J003211,2025-09-13,21:15,21,Saturday,September,9,Autumn,37,Central,South,Museum District,Greenfield,C1,Bike Share,13,0.0,12,12,5,1.8,14.5,34,0.3824,100.0,4.5,4.0,0.0,4.0,On Time,Off-Peak,Cloudy,,57
J003212,2025-04-20,12:20,12,Sunday,April,4,Spring,16,Central,South,Central Square,Greenfield,B05,Bus,79,2.1,4,4,16,16.3,28.3,79,1.0,96.22,4.6,220.2,109.45,110.74,On Time,Interpeak,Heatwave,,86
J003213,2025-05-06,15:50,15,Tuesday,May,5,Spring,19,East,West,East Gate,Hilltop,B02,Bus,64,3.7,8,8,8,18.2,26.3,66,0.9697,93.34,4.0,199.18,99.01,100.17,On Time,Interpeak,Clear,,80
J003214,2025-05-20,19:55,19,Tuesday,May,5,Spring,21,South,Central,South Market,Old Town,M3,Metro,762,4.3,7,7,9,31.7,45.9,818,0.9315,92.26,4.4,4130.57,676.35,3454.22,On Time,Peak,Snow,,90
J003215,2025-02-09,21:10,21,Sunday,February,2,Winter,6,West,East,West End,Lakeview,M1,Metro,256,1.7,15,15,4,23.8,36.4,578,0.4429,96.94,4.3,1041.87,170.6,871.27,On Time,Off-Peak,Cloudy,,83
J003216,2025-12-04,09:15,9,Thursday,December,12,Winter,49,East,West,Harbour East,Hilltop,B04,Bus,63,0.6,5,4,11,22.5,22.9,62,1.0161,91.92,4.7,242.39,120.49,121.91,On Time,Peak,Clear,,84
J003217,2025-01-03,09:55,9,Friday,January,1,Winter,1,South,West,Greenfield,Airport,M4,Metro,608,1.1,9,9,7,18.5,44.1,702,0.8661,98.02,4.5,1923.41,314.94,1608.46,On Time,Peak,Clear,,83
J003218,2025-08-25,09:15,9,Monday,August,8,Summer,35,West,Central,Expo Centre,Central Square,C1,Bike Share,28,5.1,8,8,8,5.1,12.1,27,1.037,90.82,3.8,24.42,0.0,24.42,Delayed,Peak,Rain,,53
J003219,2025-11-30,21:40,21,Sunday,November,11,Autumn,48,East,South,Lakeview,Stadium,C1,Bike Share,8,0.1,12,12,5,1.6,17.5,21,0.381,99.82,4.9,2.19,0.0,2.19,On Time,Off-Peak,Snow,,55
J003220,2025-03-16,13:10,13,Sunday,March,3,Spring,11,Central,South,Museum District,South Market,M3,Metro,268,4.0,15,15,4,15.9,46.9,725,0.3697,92.8,4.4,728.67,119.31,609.35,On Time,Interpeak,Rain,,82
J003221,2025-12-10,06:50,6,Wednesday,December,12,Winter,50,South,East,Greenfield,Lakeview,R3,Commuter Rail,222,5.6,2,2,28,32.7,61.6,482,0.4606,89.92,4.5,1241.36,232.3,1009.06,Delayed,Off-Peak,Snow,,80
J003222,2025-05-12,18:00,18,Monday,May,5,Spring,20,West,East,Expo Centre,Lakeview,R3,Commuter Rail,335,10.4,2,2,29,20.3,40.3,509,0.6582,81.28,3.7,1162.89,217.62,945.27,Delayed,Peak,Heavy Rain,,80
J003223,2025-10-03,17:10,17,Friday,October,10,Autumn,40,North,South,Riverside North,Greenfield,S2,Shared Shuttle,8,4.7,4,4,15,14.1,20.2,8,1.0,91.54,4.4,19.29,5.89,13.4,On Time,Peak,Cloudy,,77
J003224,2025-02-04,13:50,13,Tuesday,February,2,Winter,6,South,North,Greenfield,Riverside North,R2,Commuter Rail,440,4.2,4,4,17,25.2,73.5,638,0.6897,92.44,4.7,1896.05,354.82,1541.23,On Time,Interpeak,Clear,,82
J003225,2025-10-01,07:40,7,Wednesday,October,10,Autumn,40,East,West,Lakeview,Expo Centre,M2,Metro,463,4.2,15,15,4,8.1,39.8,525,0.8819,92.44,4.0,641.3,105.01,536.29,On Time,Peak,Clear,,93
J003226,2025-09-30,16:00,16,Tuesday,September,9,Autumn,40,East,West,Innovation Hub,West End,M2,Metro,478,18.3,12,12,5,17.5,30.1,683,0.6999,67.06,2.8,1430.42,234.22,1196.2,Delayed,Peak,Cloudy,Traffic,85
J003227,2025-12-26,15:50,15,Friday,December,12,Winter,52,Central,West,Central Square,West End,B03,Bus,62,2.8,4,4,17,18.3,21.0,73,0.8493,94.96,4.7,194.02,96.44,97.58,On Time,Interpeak,Rain,,85
J003228,2025-06-17,10:15,10,Tuesday,June,6,Summer,25,East,South,Harbour East,Industrial South,M2,Metro,502,2.9,8,8,8,18.9,39.5,537,0.9348,94.78,4.4,1622.41,265.66,1356.76,On Time,Interpeak,Heavy Rain,,84
J003229,2025-11-06,21:05,21,Thursday,November,11,Autumn,45,South,East,Greenfield,Lakeview,R2,Commuter Rail,218,6.2,4,4,16,40.2,46.2,572,0.3811,88.84,4.3,1498.58,280.44,1218.14,Delayed,Off-Peak,Heatwave,,92
J003230,2025-01-18,16:50,16,Saturday,January,1,Winter,3,North,South,University,Greenfield,R1,Commuter Rail,275,6.7,3,3,21,54.4,54.5,733,0.3752,87.94,4.5,2558.16,478.72,2079.44,Delayed,Peak,Clear,,91
J003231,2025-01-08,21:10,21,Wednesday,January,1,Winter,2,Central,South,Old Town,Stadium,M2,Metro,266,4.3,7,7,9,15.2,44.6,640,0.4156,92.26,4.3,691.39,113.21,578.18,On Time,Off-Peak,Cloudy,,85
J003232,2025-09-09,15:10,15,Tuesday,September,9,Autumn,37,North,South,Tech Campus,Greenfield,R2,Commuter Rail,363,1.0,2,2,29,48.4,57.0,547,0.6636,98.2,4.9,3004.33,562.21,2442.12,On Time,Interpeak,Cloudy,,92
J003233,2025-05-26,09:05,9,Monday,May,5,Spring,22,North,West,North Park,Expo Centre,B03,Bus,59,6.0,10,10,6,10.2,18.6,71,0.831,89.2,4.2,102.91,51.15,51.75,Delayed,Peak,Rain,,87
J003234,2025-03-12,15:40,15,Wednesday,March,3,Spring,11,East,South,Innovation Hub,Stadium,S1,Shared Shuttle,13,5.1,5,5,13,9.3,28.4,13,1.0,90.82,4.2,20.67,6.32,14.36,Delayed,Interpeak,Cloudy,,75
J003235,2025-12-08,11:10,11,Monday,December,12,Winter,50,West,South,Airport,Greenfield,M2,Metro,330,24.2,6,6,10,12.4,41.2,617,0.5348,56.44,2.7,699.73,114.58,585.16,Delayed,Interpeak,Cloudy,Weather Disruption,84
J003236,2025-11-19,16:00,16,Wednesday,November,11,Autumn,47,South,West,Stadium,Airport,B03,Bus,76,5.9,6,6,10,16.5,19.5,75,1.0133,89.38,4.2,214.43,106.59,107.84,Delayed,Peak,Cloudy,,85
J003237,2025-03-14,08:30,8,Friday,March,3,Spring,11,West,South,Expo Centre,Stadium,B05,Bus,50,17.2,5,5,11,9.2,14.7,63,0.7937,69.04,3.5,78.66,39.1,39.56,Delayed,Peak,Heavy Rain,Vehicle Issue,82
J003238,2025-10-03,15:05,15,Friday,October,10,Autumn,40,Central,West,Museum District,West End,T1,Tram,128,3.8,8,8,8,17.5,26.8,184,0.6957,93.16,4.2,383.04,78.4,304.64,On Time,Interpeak,Cloudy,,86
J003239,2025-09-11,07:45,7,Thursday,September,9,Autumn,37,North,East,University,East Gate,B01,Bus,57,8.7,8,8,8,10.0,18.4,74,0.7703,84.34,4.4,97.47,48.45,49.02,Delayed,Peak,Clear,,83
J003240,2025-02-28,09:55,9,Friday,February,2,Winter,9,South,North,Stadium,North Park,R1,Commuter Rail,538,3.5,3,3,19,19.1,62.9,690,0.7797,93.7,4.2,1757.16,328.83,1428.34,On Time,Peak,Rain,,92
J003241,2025-10-30,10:20,10,Thursday,October,10,Autumn,44,North,East,Tech Campus,East Gate,M4,Metro,374,1.2,12,12,5,28.2,46.3,756,0.4947,97.84,4.7,1803.5,295.31,1508.19,On Time,Interpeak,Cloudy,,90
J003242,2025-07-07,12:10,12,Monday,July,7,Summer,28,South,North,South Market,North Park,B03,Bus,67,6.0,4,4,14,10.1,22.3,73,0.9178,89.2,4.4,115.72,57.52,58.2,Delayed,Interpeak,Cloudy,,80
J003243,2025-04-28,05:10,5,Monday,April,4,Spring,18,South,West,Stadium,Hilltop,B06,Bus,41,6.0,4,4,17,20.2,28.8,76,0.5395,89.2,4.0,141.62,70.4,71.23,Delayed,Off-Peak,Clear,,82
J003244,2025-04-20,19:00,19,Sunday,April,4,Spring,16,South,Central,Stadium,Central Square,B04,Bus,71,2.4,4,4,16,23.8,20.8,66,1.0758,95.68,4.6,288.96,143.63,145.32,On Time,Peak,Cloudy,,84
J003245,2025-09-08,16:50,16,Monday,September,9,Autumn,37,North,South,North Park,Industrial South,C2,Bike Share,21,0.9,15,15,4,1.1,13.0,33,0.6364,98.38,4.5,3.95,0.0,3.95,On Time,Peak,Heatwave,,57
